School,Room,Tag#,Type,Brand,Model Number,Serial Number,PO#,Vendor,Price,Funds,Purchase Date,Disposal Date
Ridgemont Elementary,1 to 1,53123,Cart,Anywhere Cart,AC-SLIM-PW45,AC-SLIM-32734,222153,"Central Technologies, Inc.",1900,ESSER 1.0,1/27/2021,0000-00-00
Ridgemont Elementary,1 to 1,53126,Cart,Anywhere Cart,AC-SLIM-PW45,AC-SLIM-32657,222153,"Central Technologies, Inc.",1900,ESSER 1.0,1/27/2021,0000-00-00
Ridgemont Elementary,1 to 1,53125,Cart,Anywhere Cart,AC-SLIM-PW45,AC-SLIM-32689,222153,"Central Technologies, Inc.",1900,ESSER 1.0,1/27/2021,0000-00-00
Ridgemont Elementary,1 to 1,53111,Cart,Anywhere Cart,AC-SLIM-PW45,AC-SLIM-32658,222153,"Central Technologies, Inc.",1900,ESSER 1.0,1/27/2021,0000-00-00
Ridgemont Elementary,1 to 1,53110,Cart,Anywhere Cart,AC-SLIM-PW45,AC-SLIM-32677,222153,"Central Technologies, Inc.",1900,ESSER 1.0,1/27/2021,0000-00-00
Ridgemont Elementary,1 to 1,53221,Laptop,Lenovo,100e 2nd Gen,R910L5MX,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,53239,Laptop,Lenovo,100e 2nd Gen,R910L5RF,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,53266,Laptop,Lenovo,100e 2nd Gen,R910L61T,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,53269,Laptop,Lenovo,100e 2nd Gen,R910L5TN,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,53366,Laptop,Lenovo,100e 2nd Gen,R910L5L0,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,53368,Laptop,Lenovo,100e 2nd Gen,R910L5KN,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,53432,Laptop,Lenovo,100e 2nd Gen,R910L66X,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,53435,Laptop,Lenovo,100e 2nd Gen,R910L5LQ,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,53473,Laptop,Lenovo,100e 2nd Gen,R910L5JV,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,53480,Laptop,Lenovo,100e 2nd Gen,R910L56T,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,53523,Laptop,Lenovo,100e 2nd Gen,R910L5BF,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,53546,Laptop,Lenovo,100e 2nd Gen,R910L62S,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,53579,Laptop,Lenovo,100e 2nd Gen,R910L50D,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,53609,Laptop,Lenovo,100e 2nd Gen,R910L606,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,53627,Laptop,Lenovo,100e 2nd Gen,R910L5HE,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,53640,Laptop,Lenovo,100e 2nd Gen,R910L5LL,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,53683,Laptop,Lenovo,100e 2nd Gen,R910L66B,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,53703,Laptop,Lenovo,100e 2nd Gen,R910L5XT,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,53705,Laptop,Lenovo,100e 2nd Gen,R910L636,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,53713,Laptop,Lenovo,100e 2nd Gen,R910L66D,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,53727,Laptop,Lenovo,100e 2nd Gen,R910L5SW,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,53758,Laptop,Lenovo,100e 2nd Gen,R910L749,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,53804,Laptop,Lenovo,100e 2nd Gen,R910L693,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,53807,Laptop,Lenovo,100e 2nd Gen,R910L6QG,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,53811,Laptop,Lenovo,100e 2nd Gen,R910L6NK,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,53831,Laptop,Lenovo,100e 2nd Gen,R910L5TX,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,53868,Laptop,Lenovo,100e 2nd Gen,R910L5ZQ,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,53891,Laptop,Lenovo,100e 2nd Gen,R910L5TG,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,53903,Laptop,Lenovo,100e 2nd Gen,R910L5SL,95349,"CDW Government, Inc.",207,Learning Technology Grant,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,53980,Laptop,Lenovo,100e 2nd Gen,R910L5WH,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54043,Laptop,Lenovo,100e 2nd Gen,R910L5AR,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54059,Laptop,Lenovo,100e 2nd Gen,R910L54V,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54088,Laptop,Lenovo,100e 2nd Gen,R910L5Q9,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54122,Laptop,Lenovo,100e 2nd Gen,R910L672,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54128,Laptop,Lenovo,100e 2nd Gen,R910L57M,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54149,Laptop,Lenovo,100e 2nd Gen,R910L5B4,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54158,Laptop,Lenovo,100e 2nd Gen,R910L71X,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54200,Laptop,Lenovo,100e 2nd Gen,R910L5FP,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54201,Laptop,Lenovo,100e 2nd Gen,R910L644,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54203,Laptop,Lenovo,100e 2nd Gen,R910L5C5,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54206,Laptop,Lenovo,100e 2nd Gen,R910L66T,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54526,Laptop,Lenovo,100e 2nd Gen,R910MBJF,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54604,Laptop,Lenovo,100e 2nd Gen,R910MBHZ,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54615,Laptop,Lenovo,100e 2nd Gen,R910L6FE,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54661,Laptop,Lenovo,100e 2nd Gen,R910MBF0,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54662,Laptop,Lenovo,100e 2nd Gen,R910MBJE,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54663,Laptop,Lenovo,100e 2nd Gen,R910M5TN,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54667,Laptop,Lenovo,100e 2nd Gen,R910MBHV,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54668,Laptop,Lenovo,100e 2nd Gen,R910M5TP,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54669,Laptop,Lenovo,100e 2nd Gen,R910L68N,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54672,Laptop,Lenovo,100e 2nd Gen,R910MVRX,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54673,Laptop,Lenovo,100e 2nd Gen,R910MVSN,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54674,Laptop,Lenovo,100e 2nd Gen,R910MBMC,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54676,Laptop,Lenovo,100e 2nd Gen,R910MWBS,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54677,Laptop,Lenovo,100e 2nd Gen,R910MVKY,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54678,Laptop,Lenovo,100e 2nd Gen,R910MBMA,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54680,Laptop,Lenovo,100e 2nd Gen,R910MVQ3,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54681,Laptop,Lenovo,100e 2nd Gen,R910MVNX,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54686,Laptop,Lenovo,100e 2nd Gen,R910M5S5,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54689,Laptop,Lenovo,100e 2nd Gen,R910MVWT,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54691,Laptop,Lenovo,100e 2nd Gen,R910MVZH,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54694,Laptop,Lenovo,100e 2nd Gen,R910MWA7,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54695,Laptop,Lenovo,100e 2nd Gen,R910L6FJ,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54696,Laptop,Lenovo,100e 2nd Gen,R910MBFM,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54697,Laptop,Lenovo,100e 2nd Gen,R910MVRR,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54698,Laptop,Lenovo,100e 2nd Gen,R910M5XA,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54699,Laptop,Lenovo,100e 2nd Gen,R910L6MN,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54700,Laptop,Lenovo,100e 2nd Gen,R910L68F,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54701,Laptop,Lenovo,100e 2nd Gen,R910L73X,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54702,Laptop,Lenovo,100e 2nd Gen,R910MW7K,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54704,Laptop,Lenovo,100e 2nd Gen,R910MVSC,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54706,Laptop,Lenovo,100e 2nd Gen,R910MW7R,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54709,Laptop,Lenovo,100e 2nd Gen,R910M5W6,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54712,Laptop,Lenovo,100e 2nd Gen,R910M5TJ,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54713,Laptop,Lenovo,100e 2nd Gen,R910M5WQ,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54714,Laptop,Lenovo,100e 2nd Gen,R910M5W3,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54716,Laptop,Lenovo,100e 2nd Gen,R910MVL6,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54717,Laptop,Lenovo,100e 2nd Gen,R910MBP3,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54719,Laptop,Lenovo,100e 2nd Gen,R910MW42,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54720,Laptop,Lenovo,100e 2nd Gen,R910MVYH,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54722,Laptop,Lenovo,100e 2nd Gen,R910MW6Z,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54724,Laptop,Lenovo,100e 2nd Gen,R910M5Y4,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54725,Laptop,Lenovo,100e 2nd Gen,R910MBFK,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54727,Laptop,Lenovo,100e 2nd Gen,R910M5S8,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54728,Laptop,Lenovo,100e 2nd Gen,R910MBKA,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54729,Laptop,Lenovo,100e 2nd Gen,R910L6GQ,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54730,Laptop,Lenovo,100e 2nd Gen,R910M5TZ,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54731,Laptop,Lenovo,100e 2nd Gen,R910MBPX,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54732,Laptop,Lenovo,100e 2nd Gen,R910MBQ0,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54734,Laptop,Lenovo,100e 2nd Gen,R910MBPB,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54735,Laptop,Lenovo,100e 2nd Gen,R910MVS7,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54740,Laptop,Lenovo,100e 2nd Gen,R910MBPM,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54742,Laptop,Lenovo,100e 2nd Gen,R910MVYX,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54745,Laptop,Lenovo,100e 2nd Gen,R910MVS9,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54746,Laptop,Lenovo,100e 2nd Gen,R910MVQG,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54747,Laptop,Lenovo,100e 2nd Gen,R910MVSH,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54748,Laptop,Lenovo,100e 2nd Gen,R910MVN7,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54749,Laptop,Lenovo,100e 2nd Gen,R910MVMD,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54750,Laptop,Lenovo,100e 2nd Gen,R910MVSF,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54751,Laptop,Lenovo,100e 2nd Gen,R910MVR4,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54752,Laptop,Lenovo,100e 2nd Gen,R910MVN0,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54753,Laptop,Lenovo,100e 2nd Gen,R910MBJN,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54754,Laptop,Lenovo,100e 2nd Gen,R910M5Y3,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54755,Laptop,Lenovo,100e 2nd Gen,R910MBKR,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54756,Laptop,Lenovo,100e 2nd Gen,R910MBGN,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54758,Laptop,Lenovo,100e 2nd Gen,R910L6KQ,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54759,Laptop,Lenovo,100e 2nd Gen,R910MBM3,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54760,Laptop,Lenovo,100e 2nd Gen,R910MVSJ,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54761,Laptop,Lenovo,100e 2nd Gen,R910MVH8,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54762,Laptop,Lenovo,100e 2nd Gen,R910MVJP,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54763,Laptop,Lenovo,100e 2nd Gen,R910M5XK,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54764,Laptop,Lenovo,100e 2nd Gen,R910MBH2,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54765,Laptop,Lenovo,100e 2nd Gen,R910MBG9,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54766,Laptop,Lenovo,100e 2nd Gen,R910MBF1,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54768,Laptop,Lenovo,100e 2nd Gen,R910MBL3,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54769,Laptop,Lenovo,100e 2nd Gen,R910MBM4,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54771,Laptop,Lenovo,100e 2nd Gen,R910MBHG,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54772,Laptop,Lenovo,100e 2nd Gen,R910MBGM,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54774,Laptop,Lenovo,100e 2nd Gen,R910MBNV,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54775,Laptop,Lenovo,100e 2nd Gen,R910MVS5,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54776,Laptop,Lenovo,100e 2nd Gen,R910MVSL,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54778,Laptop,Lenovo,100e 2nd Gen,R910MWAV,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54779,Laptop,Lenovo,100e 2nd Gen,R910MW3V,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54784,Laptop,Lenovo,100e 2nd Gen,R910MBNK,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54785,Laptop,Lenovo,100e 2nd Gen,R910MWBL,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54787,Laptop,Lenovo,100e 2nd Gen,R910MBHM,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54788,Laptop,Lenovo,100e 2nd Gen,R910M5YE,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54792,Laptop,Lenovo,100e 2nd Gen,R910M5W8,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54793,Laptop,Lenovo,100e 2nd Gen,R910MBQM,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54795,Laptop,Lenovo,100e 2nd Gen,R910MW8K,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54796,Laptop,Lenovo,100e 2nd Gen,R910MBJ5,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54797,Laptop,Lenovo,100e 2nd Gen,R910M5Y6,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54798,Laptop,Lenovo,100e 2nd Gen,R910MBLY,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54799,Laptop,Lenovo,100e 2nd Gen,R910M5Y1,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54800,Laptop,Lenovo,100e 2nd Gen,R910MBHN,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54801,Laptop,Lenovo,100e 2nd Gen,R910M5SG,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54803,Laptop,Lenovo,100e 2nd Gen,R910M5RP,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54804,Laptop,Lenovo,100e 2nd Gen,R910M5YK,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54805,Laptop,Lenovo,100e 2nd Gen,R910MBHD,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54807,Laptop,Lenovo,100e 2nd Gen,R910M5XE,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54809,Laptop,Lenovo,100e 2nd Gen,R910M5XR,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54810,Laptop,Lenovo,100e 2nd Gen,R910MBHK,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54819,Laptop,Lenovo,100e 2nd Gen,R910MBLD,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54859,Laptop,Lenovo,100e 2nd Gen,R910L6D4,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54869,Laptop,Lenovo,100e 2nd Gen,R910MVP0,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54879,Laptop,Lenovo,100e 2nd Gen,R910MBKN,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54892,Laptop,Lenovo,100e 2nd Gen,R910MVM8,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54904,Laptop,Lenovo,100e 2nd Gen,R910MBLG,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54907,Laptop,Lenovo,100e 2nd Gen,R910MBEY,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54913,Laptop,Lenovo,100e 2nd Gen,R910MVMW,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54921,Laptop,Lenovo,100e 2nd Gen,R910MVQP,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
Ridgemont Elementary,1 to 1,54924,Laptop,Lenovo,100e 2nd Gen,R910MBGL,95349,"CDW Government, Inc.",207,ESSER 1.0,1/6/2021,0000-00-00
